X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT,GlobalID,CreationDate,Creator,EditDate,Editor
-12933208.6467,5403708.5245,1,1,49,ALBERTSONS COS.,250 PARKCENTER BOULEVARD,NOT AVAILABLE,BOISE,ID,83706,ADA,274000,58734,43.59974,-116.18099,BING MAPS,ADDRESS,16001,NOT AVAILABLE,HTTPS://WWW.ALBERTSONS.COM/#1,-502.2,{A7574C1C-884F-48A8-A612-51202F5036DF},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-12929421.5576,5392879.2084,2,2,226,MICRON TECHNOLOGY,8000 SOUTH FEDERAL WAY,NOT AVAILABLE,BOISE,ID,83716,ADA,31400,12399,43.52925,-116.14697,BING MAPS,ADDRESS,16001,NOT AVAILABLE,HTTPS://WWW.MICRON.COM/,-276,{3C4FFBAF-B76E-435E-9B5F-D93C995F5720},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8842929.8047,4313449.0051,3,3,290,LABORATORY CORP. OF AMERICA,358 SOUTH MAIN STREET,NOT AVAILABLE,BURLINGTON,NC,27215,ALAMANCE,52000,9642,36.09317,-79.43739,BING MAPS,ADDRESS,37001,NOT AVAILABLE,HTTPS://WWW.LABCORP.COM/,732.1,{95021691-694A-4761-90C9-E5E1DE52DC1F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13576184.4595,4507431.9225,4,4,440,LAM RESEARCH,4650 CUSHING PARKWAY,NOT AVAILABLE,FREMONT,CA,94538,ALAMEDA,7500,5886,37.4886,-121.95694,BING MAPS,ADDRESS,06001,NOT AVAILABLE,HTTPS://WWW.LAMRESEARCH.COM/,914,{1C7A6B3E-5EB8-46D7-81B9-E1A6113187A2},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13578712.5251,4508509.4337,5,5,198,SYNNEX,44201 NOBEL DRIVE,NOT AVAILABLE,FREMONT,CA,94538,ALAMEDA,110000,14062,37.49628,-121.97965,BING MAPS,ADDRESS,06001,NOT AVAILABLE,HTTPS://WWW.SYNNEXCORP.COM/,234.9,{D8F8FE15-E3C1-4848-8D28-141470CE17F5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13568776.1474,4538596.8454,6,6,219,ROSS STORES,5130 HACIENDA DRIVE,NOT AVAILABLE,DUBLIN,CA,94568,ALAMEDA,78600,12867,37.71041,-121.89039,BING MAPS,ADDRESS,06001,NOT AVAILABLE,HTTPS://WWW.ROSSSTORES.COM/,1117.7,{10BC0912-B785-496E-A81F-974BDD5FE8E6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13611297.9665,4551701.2044,7,7,453,CLOROX,1221 BROADWAY,NOT AVAILABLE,OAKLAND,CA,94612,ALAMEDA,8000,5761,37.80348,-122.27237,BING MAPS,ADDRESS,06001,NOT AVAILABLE,HTTPS://WWW.THECLOROXCOMPANY.COM/,648,{BB0C74E5-61BA-4C4F-82DB-8C5A8BEE1883},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8935147.9841,4940009.6576,8,8,340,DICK'S SPORTING GOODS,345 COURT STREET,NOT AVAILABLE,CORAOPOLIS,PA,15108,ALLEGHENY,27550,7922,40.50779,-80.2658,BING MAPS,ADDRESS,42003,NOT AVAILABLE,HTTPS://WWW.DICKSSPORTINGGOODS.COM/,287.4,{A525CEC7-F012-443B-9630-7B5AC125DE28},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8904985.9681,4930288.3321,9,9,279,UNITED STATES STEEL,600 GRANT STREET,NOT AVAILABLE,PITTSBURGH,PA,15219,ALLEGHENY,29800,10261,40.44136,-79.99485,BING MAPS,ADDRESS,42003,NOT AVAILABLE,HTTPS://WWW.USSTEEL.COM/,-440,{D730C670-F945-42DC-9F5C-B1B2ABA78867},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8906045.7296,4929108.028,10,10,373,WESCO INTERNATIONAL,225 WEST STATION SQUARE DRIVE,NOT AVAILABLE,PITTSBURGH,PA,15219,ALLEGHENY,9000,7336,40.43329,-80.00437,BING MAPS,ADDRESS,42003,NOT AVAILABLE,HTTPS://WWW.WESCO.COM/,101.6,{FF6B9FE1-57B1-4B13-9EBA-A657921D5E9B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8905616.0364,4930278.0934,11,11,166,PNC FINANCIAL SERVICES GROUP,249 5TH AVENUE,NOT AVAILABLE,PITTSBURGH,PA,15222,ALLEGHENY,50683,16423,40.44129,-80.00051,BING MAPS,ADDRESS,42003,NOT AVAILABLE,HTTPS://WWW.PNC.COM/EN/PERSONAL-BANKING.HTML,3903,{3D2F2C34-329E-4B54-8BD9-19BFF0C6C6CA},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8905956.674,4930077.7098,12,12,183,PPG INDUSTRIES,1 PPG PLACE,NOT AVAILABLE,PITTSBURGH,PA,15272,ALLEGHENY,47000,15178,40.43992,-80.00357,BING MAPS,ADDRESS,42003,NOT AVAILABLE,HTTP://CORPORATE.PPG.COM/HOME.ASPX,877,{939DA478-2029-47E0-AFA2-EFDAE039CFD5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9488587.3041,5018405.7959,13,13,347,STEEL DYNAMICS,7575 WEST JEFFERSON BOULEVARD,NOT AVAILABLE,FORT WAYNE,IN,46804,ALLEN,7695,7777,41.0411,-85.23743,BING MAPS,ADDRESS,18003,NOT AVAILABLE,HTTP://WWW.STEELDYNAMICS.COM/,382.1,{0F683433-5841-4DFB-B72E-F24C65E722F3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11676550.745,4808117.4106,14,14,328,NEWMONT MINING,6363 SOUTH FIDDLER'S GREEN CIRCLE,14TH FLOOR,GREENWOOD VILLAGE,CO,80111,ARAPAHOE,12438,8379,39.60092,-104.89224,BING MAPS,ADDRESS,08005,NOT AVAILABLE,HTTPS://WWW.NEWMONT.COM/HOME/DEFAULT.ASPX,-627,{791D449C-3CB2-4CD0-81DF-B210CCF0FCD6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11675426.4181,4805319.7275,15,15,118,ARROW ELECTRONICS,9201 EAST DRY CREEK ROAD,NOT AVAILABLE,CENTENNIAL,CO,80112,ARAPAHOE,18700,23825,39.581553,-104.88214,MANUAL,ON-ENTITY,08005,NOT AVAILABLE,HTTPS://WWW.ARROW.COM/,522.8,{F5DD290B-0495-48B7-AF47-880580C7ADAD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11673791.1348,4800503.512,16,16,494,CH2M HILL,9191 SOUTH JAMAICA STREET,NOT AVAILABLE,ENGLEWOOD,CO,80112,ARAPAHOE,20000,5236,39.5482,-104.86745,BING MAPS,ADDRESS,08005,NOT AVAILABLE,HTTPS://WWW.CH2M.COM/,15,{A4EF1F53-28E3-4D04-AA78-4E54A2925074},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11672445.2821,4800050.2113,17,17,186,DISH NETWORK,9601 SOUTH MERIDIAN BOULEVARD,NOT AVAILABLE,ENGLEWOOD,CO,80112,ARAPAHOE,16000,15095,39.54506,-104.85536,BING MAPS,ADDRESS,08005,NOT AVAILABLE,HTTPS://WWW.DISH.COM/,1449.9,{FB4B5D74-8300-4EC8-BE90-811DD06B2A7C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11671371.0491,4801222.4832,18,18,269,LIBERTY INTERACTIVE,12300 LIBERTY BOULEVARD,NOT AVAILABLE,ENGLEWOOD,CO,80112,ARAPAHOE,21080,10647,39.55318,-104.84571,BING MAPS,ADDRESS,08005,NOT AVAILABLE,HTTP://WWW.LIBERTYINTERACTIVE.COM/,1235,{A52B4CCA-6E47-416E-AD6D-69A6102E6F03},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11671371.0491,4801222.4832,19,19,491,LIBERTY MEDIA,12300 LIBERTY BOULEVARD,NOT AVAILABLE,ENGLEWOOD,CO,80112,ARAPAHOE,3626,5276,39.55318,-104.84571,BING MAPS,ADDRESS,08005,NOT AVAILABLE,HTTP://WWW.LIBERTYMEDIA.COM/,680,{968C606D-2B7C-4698-8DEA-F00A912546FF},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11671283.1067,4800308.619,20,20,478,WESTERN UNION,12500 EAST BELFORD AVENUE,NOT AVAILABLE,ENGLEWOOD,CO,80112,ARAPAHOE,10700,5423,39.54685,-104.84492,BING MAPS,ADDRESS,08005,NOT AVAILABLE,HTTPS://WWW.WESTERNUNION.COM/US/EN/HOME.HTML,253.2,{BC9F385D-8E98-4AC4-9D74-CD7983B1045E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8584136.4789,4704475.6997,21,21,194,AES,4300 WILSON BOULEVARD,NOT AVAILABLE,ARLINGTON,VA,22203,ARLINGTON,19000,14287,38.87985,-77.11261,BING MAPS,ADDRESS,51013,NOT AVAILABLE,HTTP://AES.COM/,-1130,{AFD9F289-6807-4583-A716-9BFBB5BC397A},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8579406.5138,4706592.3039,22,22,415,CALATLANTIC GROUP,1100 WILSON BOULEVARD,SUITE 2100,ARLINGTON,VA,22209,ARLINGTON,3055,6477,38.89465,-77.07012,BING MAPS,ADDRESS,51013,NOT AVAILABLE,HTTPS://WWW.CALATLANTICHOMES.COM/,484.7,{6F7BD3FD-7B28-4DDF-A0D7-B82D2022E734},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9564933.5505,4750937.964,23,23,159,CUMMINS,500 JACKSON STREET,NOT AVAILABLE,COLUMBUS,IN,47201,BARTHOLOMEW,55400,17509,39.20402,-85.92326,BING MAPS,ADDRESS,18005,NOT AVAILABLE,HTTPS://WWW.CUMMINS.COM/,1394,{4EEA401F-F792-42ED-A1B0-63CC64E111BD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10488258.5953,4350929.9425,24,24,1,WALMART,702 SW 8TH STREET,NOT AVAILABLE,BENTONVILLE,AR,72716,BENTON,2300000,485873,36.36477,-94.21763,BING MAPS,ADDRESS,05007,NOT AVAILABLE,HTTPS://WWW.WALMART.COM/,13643,{D3C42974-D4A7-4BED-BD82-5EC009B09D5B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10480446.1935,4334426.9813,25,25,407,J.B. HUNT TRANSPORT SERVICES,615 J.B. HUNT CORPORATE DRIVE,NOT AVAILABLE,LOWELL,AR,72745,BENTON,22190,6556,36.2453,-94.14745,BING MAPS,ADDRESS,05007,NOT AVAILABLE,HTTPS://WWW.JBHUNT.COM/,432.1,{40E0F3D2-1017-4CC4-9294-3F75F914F80B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8251802.1579,4997243.509,26,26,397,SEALED AIR,200 RIVERFRONT BOULEVARD,NOT AVAILABLE,ELMWOOD PARK,NJ,07407,BERGEN,23000,6778,40.89756,-74.1272,BING MAPS,ADDRESS,34003,NOT AVAILABLE,HTTPS://SEALEDAIR.COM/,486.4,{ADA903D5-CADC-4699-9066-C02181BE169A},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8260754.4714,5014721.1264,27,27,225,BECTON DICKINSON,1 BECTON DRIVE,NOT AVAILABLE,FRANKLIN LAKES,NJ,07417,BERGEN,50928,12483,41.01613,-74.20762,BING MAPS,ADDRESS,34003,NOT AVAILABLE,HTTP://WWW.BD.COM/,976,{AE58963B-5293-4D14-B169-5A4118E7AE04},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8256650.1218,5023327.7549,28,28,384,ASCENA RETAIL GROUP,933 MACARTHUR BOULEVARD,NOT AVAILABLE,MAHWAH,NJ,07430,BERGEN,41000,6995,41.07444,-74.17075,BING MAPS,ADDRESS,34003,NOT AVAILABLE,HTTP://ASCENARETAIL.COM/,-11.9,{575B694B-1495-4A6C-819C-234EEE9A6724},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8238373.6878,4993771.4748,29,29,205,COGNIZANT TECHNOLOGY SOLUTIONS,500 FRANK W BURR BOULEVARD,NOT AVAILABLE,TEANECK,NJ,07666,BERGEN,260200,13487,40.87398,-74.00657,BING MAPS,ADDRESS,34003,NOT AVAILABLE,HTTPS://WWW.COGNIZANT.COM/,1553,{BFF2D99A-D60C-4150-8545-CF586F3A1431},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9622569.2169,5183343.1362,30,30,137,WHIRLPOOL,2000 NORTH M-63,NOT AVAILABLE,BENTON HARBOR,MI,49022,BERRIEN,93000,20718,42.14912,-86.44101,BING MAPS,ADDRESS,26021,NOT AVAILABLE,HTTPS://WWW.WHIRLPOOL.COM/,888,{4B653245-6E81-4574-8CBA-88DFBCD414C4},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10962675.5484,3438473.1642,31,31,426,IHEARTMEDIA,200 EAST BASSE ROAD,SUITE 100,SAN ANTONIO,TX,78209,BEXAR,18700,6274,29.49244,-98.47939,BING MAPS,ADDRESS,48029,NOT AVAILABLE,HTTPS://WWW.IHEARTMEDIA.COM/,-296.3,{FB27E2FB-265D-4565-8246-3478814360E1},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10956215.6784,3455364.8542,32,32,307,CST BRANDS,19500 BULVERDE ROAD,SUITE 200,SAN ANTONIO,TX,78259,BEXAR,12380,9061,29.624432,-98.42136,MANUAL,ON-ENTITY,48029,"ON JUNE 28, 2017 CST BRANDS WAS ACQUIRED BY ALIMENTATION COUCHE-TARD.",HTTP://CORPO.COUCHE-TARD.COM/EN/,324,{B91C9FDE-A6DD-41DE-B603-E5EACCF2A190},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10976769.7092,3450852.5949,33,33,37,VALERO ENERGY,1 VALERO WAY,NOT AVAILABLE,SAN ANTONIO,TX,78249,BEXAR,9996,70166,29.58919,-98.606,BING MAPS,ADDRESS,48029,NOT AVAILABLE,HTTPS://WWW.VALERO.COM/EN-US,2289,{AB0CB47D-3A16-46AB-A604-D57E33693FE3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10960451.385,3454297.9124,34,34,117,ANDEAVOR,19100 RIDGEWOOD PARKWAY,NOT AVAILABLE,SAN ANTONIO,TX,78259,BEXAR,6308,24005,29.6161,-98.45941,BING MAPS,ADDRESS,48029,NOT AVAILABLE,HTTP://WWW.ANDEAVOR.COM/,734,{22A719E0-7436-4E59-9520-B34CE1FAD72E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10973096.166,3443859.7996,35,35,102,USAA,9800 FREDERICKSBURG ROAD,NOT AVAILABLE,SAN ANTONIO,TX,78288,BEXAR,29943,27131,29.53455,-98.573,BING MAPS,ADDRESS,48029,NOT AVAILABLE,HTTPS://WWW.USAA.COM/,1779.1,{41F1B266-86B9-4057-BBAB-99F71406B933},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8976622.2868,3260489.5149,36,36,363,HARRIS,1025 WEST NASA BOULEVARD,NOT AVAILABLE,MELBOURNE,FL,32919,BREVARD,21000,7527,28.0913,-80.63837,BING MAPS,ADDRESS,12009,NOT AVAILABLE,HTTPS://WWW.HARRIS.COM/,324,{25BFFA05-FCD3-478A-A96A-A787FEED8440},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11699589.4268,4853121.9511,37,37,306,BALL,10 LONGS PEAK DRIVE,NOT AVAILABLE,BROOMFIELD,CO,80021,BROOMFIELD,18450,9061,39.91172,-105.0992,BING MAPS,ADDRESS,08014,NOT AVAILABLE,HTTP://WWW.BALL.COM/REGION-SELECTION,263,{45D266E8-9614-4108-B797-9C021CFC6780},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-11704606.5962,4854410.7874,38,38,336,LEVEL 3 COMMUNICATIONS,1025 ELDORADO BOULEVARD,NOT AVAILABLE,BROOMFIELD,CO,80021,BROOMFIELD,12600,8172,39.9206,-105.14427,BING MAPS,ADDRESS,08014,NOT AVAILABLE,HTTP://WWW.LEVEL3.COM/EN/,677,{261228A2-E1C4-4908-AC26-B8B6C8BCBD33},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8921610.4208,3013953.544,39,39,129,AUTONATION,200 SW 1ST AVENUE,NOT AVAILABLE,FORT LAUDERDALE,FL,33301,BROWARD,26000,21609,26.12002,-80.14419,BING MAPS,ADDRESS,12011,NOT AVAILABLE,HTTPS://WWW.AUTONATION.COM/,430.5,{5383DFE9-C55B-4BEC-B706-506E1BED7ED1},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8327541.7131,4879342.3161,40,40,463,BURLINGTON STORES,2006 ROUTH 130,NOT AVAILABLE,BURLINGTON,NJ,08016,BURLINGTON,40000,5591,40.09215,-74.80758,BING MAPS,ADDRESS,34005,NOT AVAILABLE,HTTPS://WWW.BURLINGTON.COM/,215.9,{8C773DA6-DE15-4A08-8F5E-DA0BEF79563D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9409085.1502,4765919.5387,41,41,476,CINCINNATI FINANCIAL,6200 SOUTH GILMORE ROAD,NOT AVAILABLE,FAIRFIELD,OH,45014,BUTLER,4754,5449,39.30823,-84.52325,BING MAPS,ADDRESS,39017,NOT AVAILABLE,HTTPS://WWW.CINFIN.COM/,590.7,{BFFE066E-4629-4FED-BE8E-C5265EED3A3E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9398473.0631,4768716.7648,42,42,441,AK STEEL HOLDING,9227 CENTRE POINT DRIVE,NOT AVAILABLE,WEST CHESTER,OH,45069,BUTLER,8500,5883,39.32767,-84.42792,BING MAPS,ADDRESS,39017,NOT AVAILABLE,HTTP://WWW.AKSTEEL.COM/,-7.8,{A81979A3-47B9-4B5F-9892-5718218E015D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9487740.1628,5213899.2375,43,43,216,KELLOGG,1 KELLOGG SQUARE,NOT AVAILABLE,BATTLE CREEK,MI,49017,CALHOUN,37369,13014,42.3523,-85.22982,BING MAPS,ADDRESS,26025,NOT AVAILABLE,HTTPS://WWW.KELLOGGS.COM/EN_US/HOME.HTML,694,{3F37A90A-11D4-46BA-8A89-E558F0FEA009},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8360914.1832,4857542.1367,44,44,339,CAMPBELL SOUP,1 CAMPBELL PLACE,NOT AVAILABLE,CAMDEN,NJ,08103,CAMDEN,16500,7961,39.94217,-75.10737,BING MAPS,ADDRESS,34007,NOT AVAILABLE,HTTPS://WWW.CAMPBELLS.COM/CAMPBELL-SOUP/,563,{76D0EC12-0FDF-4477-847C-E59D3571A9AA},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8487163.8441,4407071.0445,45,45,136,DOLLAR TREE,500 VOLVO PARKWAY,NOT AVAILABLE,CHESAPEAKE,VA,23320,CHESAPEAKE (CITY),116050,20719,36.76982,-76.24149,BING MAPS,ADDRESS,51550,NOT AVAILABLE,HTTPS://WWW.DOLLARTREE.COM/,896.2,{2FB74843-6D98-4549-A88B-D6E84AC43365},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8428175.6459,4843745.1817,46,46,454,GENESIS HEALTHCARE,101 EAST STATE STREET,NOT AVAILABLE,KENNETT SQUARE,PA,19348,CHESTER,82000,5733,39.84708,-75.71159,BING MAPS,ADDRESS,42029,NOT AVAILABLE,HTTP://WWW.GENESISHCC.COM/,-64,{6FC2F237-9BEB-4F14-8056-96E782885E9C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-12820822.7151,4317418.6388,47,47,249,LAS VEGAS SANDS,3355 LAS VEGAS BOULEVARD SOUTH,NOT AVAILABLE,LAS VEGAS,NV,89109,CLARK,49000,11410,36.12198,-115.17141,BING MAPS,ADDRESS,32003,NOT AVAILABLE,HTTPS://WWW.SANDS.COM/,1670,{A1294E25-DAD1-4B65-9067-946D87DE9765},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-12821438.3119,4316047.4969,48,48,297,MGM RESORTS INTERNATIONAL,3600 LAS VEGAS BOULEVARD SOUTH,NOT AVAILABLE,LAS VEGAS,NV,89109,CLARK,66500,9455,36.11203,-115.17694,BING MAPS,ADDRESS,32003,NOT AVAILABLE,HTTPS://WWW.MGMRESORTS.COM/EN.HTML,1101.4,{D16BD6D1-86E1-40A9-9345-72251682F408},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9403126.2179,4014739.9535,49,49,180,GENUINE PARTS,2999 CIRCLE 75 PARKWAY,NOT AVAILABLE,ATLANTA,GA,30339,COBB,40000,15340,33.89521,-84.46972,BING MAPS,ADDRESS,13067,NOT AVAILABLE,HTTPS://WWW.GENPT.COM/,687.2,{FA69950A-CE4D-41BF-BAD1-556C518E32A2},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9402686.5059,4012344.9933,50,50,364,HD SUPPLY HOLDINGS,3100 CUMBERLAND BOULEVARD,SUITE 1700,ATLANTA,GA,30339,COBB,14000,7524,33.87735,-84.46577,BING MAPS,ADDRESS,13067,NOT AVAILABLE,HTTP://WWW.HDSUPPLY.COM/,196,{4DFE97D7-EE6E-4341-8831-87B2D3F1C3BD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9404601.2011,4010282.9937,51,51,23,HOME DEPOT,2455 PACES FERRY ROAD NW,NOT AVAILABLE,ATLANTA,GA,30339,COBB,406000,94595,33.86197,-84.48297,BING MAPS,ADDRESS,13067,NOT AVAILABLE,HTTPS://WWW.HOMEDEPOT.COM/,7957,{792B5A9C-0200-4465-ADD4-01D9CA66B688},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10778352.7356,3906051.0007,52,52,378,ALLIANCE DATA SYSTEMS,7500 DALLAS PARKWAY,SUITE 700,PLANO,TX,75024,COLLIN,17000,7138,33.08093,-96.82359,BING MAPS,ADDRESS,48085,NOT AVAILABLE,HTTPS://WWW.ALLIANCEDATA.COM/,515.8,{52278F1F-94CC-4B87-9F8A-6348EEDA8934},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10776256.5896,3905346.8889,53,53,416,DR PEPPER SNAPPLE GROUP,5301 LEGACY DRIVE,NOT AVAILABLE,PLANO,TX,75024,COLLIN,20000,6440,33.07563,-96.80476,BING MAPS,ADDRESS,48085,NOT AVAILABLE,HTTPS://WWW.DRPEPPERSNAPPLEGROUP.COM/,847,{208345F8-BEB4-4A96-9E69-0E410B595583},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10779256.6498,3906073.5861,54,54,221,J.C. PENNEY,6501 LEGACY DRIVE,NOT AVAILABLE,PLANO,TX,75024,COLLIN,106000,12547,33.0811,-96.83171,BING MAPS,ADDRESS,48085,NOT AVAILABLE,HTTPS://WWW.JCPENNEY.COM/,1,{E7675E84-B5A9-428D-882B-4CE284AF0E7F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10779665.1924,3905180.831,55,55,399,YUM CHINA HOLDINGS,7100 CORPORATE DRIVE,NOT AVAILABLE,PLANO,TX,75024,COLLIN,420000,6752,33.07438,-96.83538,BING MAPS,ADDRESS,48085,NOT AVAILABLE,HTTP://WWW.YUM.COM/COMPANY/OUR-BRANDS/CHINA/,502,{353FB04F-09F5-4969-A7A8-68FAB36E4FDF},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-13576490.5881,4545340.5675,56,56,19,CHEVRON,6001 BOLLINGER CANYON ROAD,NOT AVAILABLE,SAN RAMON,CA,94583,CONTRA COSTA,55200,107567,37.75832,-121.95969,BING MAPS,ADDRESS,06013,NOT AVAILABLE,HTTPS://WWW.CHEVRON.COM/,-497,{E7D7DCD3-677A-4976-8216-1FA2F2F35DA6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9780286.6714,5159316.8629,57,57,124,US FOODS HOLDING,9399 WEST HIGGINS ROAD,SUITE 500,ROSEMONT,IL,60018,COOK,25000,22919,41.9889,-87.85781,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTPS://WWW.USFOODS.COM/,209.8,{F7C003EA-B4E1-47C5-8A1F-847CCC0D848F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9776452.8281,5175561.173,58,58,359,ANIXTER INTERNATIONAL,2301 PATRIOT BOULEVARD,NOT AVAILABLE,GLENVIEW,IL,60026,COOK,8900,7625,42.09727,-87.82337,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTPS://WWW.ANIXTER.COM/EN_US.HTML,120.5,{15DFDE5F-28F3-4CE4-87B7-1DA748202E45},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9778976.441,5174124.0449,59,59,202,ILLINOIS TOOL WORKS,3600 WEST LAKE AVENUE,NOT AVAILABLE,GLENVIEW,IL,60026,COOK,50000,13599,42.08769,-87.84604,BING MAPS,ADDRESS,17031,NOT AVAILABLE,HTTP://WWW.ITW.COM/,2035,{D42A76DC-2E75-42A4-A237-E2A8E1E4031B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
